year,date,match_id,home_team,away_team,p_home_win,p_draw,p_away_win,predicted_class
1930,1930-07-13,0,Belgium,United States,0.8996092107394464,0.060110997327093206,0.0402797919334603,home_win
1930,1930-07-13,1,France,Mexico,0.585097765034304,0.14670095722084983,0.2682012777448462,home_win
1930,1930-07-14,2,Brazil,Serbia,0.8885559241051393,0.03886202635924459,0.07258204953561613,home_win
1930,1930-07-14,3,Peru,Romania,0.3593011880337484,0.08429568503524751,0.5564031269310041,away_win
1930,1930-07-15,4,Argentina,France,0.88715802301231,0.09555554992622808,0.017286427061462,home_win
1930,1930-07-16,5,Chile,Mexico,0.834967010952778,0.07366205697013395,0.09137093207708796,home_win
1930,1930-07-17,6,Bolivia,Serbia,0.5237611298071833,0.03169412769254471,0.444544742500272,home_win
1930,1930-07-17,7,Paraguay,United States,0.8598698185413371,0.0491558600405784,0.09097432141808447,home_win
1930,1930-07-18,8,Uruguay,Peru,0.9407609753988865,0.0357166470825373,0.023522377518576193,home_win
1930,1930-07-19,9,Argentina,Mexico,0.9193641067213355,0.0555290698794713,0.025106823399193144,home_win
1930,1930-07-19,10,Chile,France,0.8580442315396423,0.03759210775228893,0.10436366070806881,home_win
1930,1930-07-20,11,Belgium,Paraguay,0.8294466159825485,0.04796515017488227,0.12258823384256913,home_win
1930,1930-07-20,12,Bolivia,Brazil,0.2944960826375466,0.038199774067108914,0.6673041432953445,away_win
1930,1930-07-21,13,Uruguay,Romania,0.666893626261265,0.07376044518353213,0.2593459285552028,home_win
1930,1930-07-22,14,Argentina,Chile,0.8936179829563823,0.08017240957485422,0.026209607468763454,home_win
1930,1930-07-26,15,Argentina,United States,0.9341639967807459,0.04481913279787665,0.021016870421377492,home_win
1930,1930-07-27,16,Uruguay,Serbia,0.9018414859870985,0.03056318379598323,0.06759533021691826,home_win
1930,1930-07-30,17,Uruguay,Argentina,0.35150177334254307,0.4755473874672469,0.1729508391902101,draw
1934,1934-05-27,0,Argentina,Sweden,0.8070330083894208,0.1254064152047516,0.06756057640582752,home_win
1934,1934-05-27,1,Austria,France,0.9598441988186222,0.023612309906975642,0.016543491274402234,home_win
1934,1934-05-27,2,Belgium,Germany,0.39376863837242126,0.0680604875087738,0.5381708741188049,away_win
1934,1934-05-27,3,Brazil,Spain,0.6407815527566574,0.15670134916746545,0.20251709807587723,home_win
1934,1934-05-27,4,Czech Republic,Romania,0.8530374614243376,0.044394197395141284,0.10256834118052116,home_win
1934,1934-05-27,5,Egypt,Hungary,0.6409517217107887,0.16916468005618512,0.1898835982330262,home_win
1934,1934-05-27,6,Italy,United States,0.8908284967643919,0.04314411174392034,0.0660273914916878,home_win
1934,1934-05-27,7,Netherlands,Switzerland,0.44218673149009374,0.03440516724871035,0.5234081012611959,away_win
1934,1934-05-31,8,Austria,Hungary,0.6733391284942627,0.2025137096643448,0.12414716184139252,home_win
1934,1934-05-31,9,Czech Republic,Switzerland,0.8882877561960293,0.03620216887586806,0.07551007492810265,home_win
1934,1934-05-31,10,Germany,Sweden,0.7075308245034148,0.1287168653882951,0.16375231010829017,home_win
1934,1934-05-31,11,Italy,Spain,0.6911998001098574,0.15915304896691587,0.1496471509232268,home_win
1934,1934-06-01,12,Italy,Spain,0.6911998001098574,0.15915304896691587,0.1496471509232268,home_win
1934,1934-06-03,13,Czech Republic,Germany,0.7031732692841698,0.10865516798712063,0.18817156272870955,home_win
1934,1934-06-03,14,Italy,Austria,0.2716744623087186,0.3237740493945494,0.40455148829673193,away_win
1934,1934-06-07,15,Austria,Germany,0.8465493258345922,0.08021590053874328,0.07323477362666447,home_win
1934,1934-06-10,16,Italy,Czech Republic,0.6522294976149424,0.21762255158457983,0.13014795080047772,home_win
1938,1938-06-04,0,Germany,Switzerland,0.7649593664348362,0.08414978220500863,0.15089085136015523,home_win
1938,1938-06-05,1,Brazil,Poland,0.7161342012306183,0.05521233462113641,0.22865346414824522,home_win
1938,1938-06-05,2,Cuba,Romania,0.4341611055877269,0.05032406876156891,0.5155148256507042,away_win
1938,1938-06-05,3,Czech Republic,Netherlands,0.6494080085616107,0.07501937802779939,0.2755726134105899,home_win
1938,1938-06-05,4,France,Belgium,0.5632965564727783,0.1538122296333313,0.2828912138938904,home_win
1938,1938-06-05,5,Hungary,Indonesia,0.839857741288872,0.06969559556148328,0.09044666314964475,home_win
1938,1938-06-05,6,Italy,Norway,0.9453524859123632,0.024307828170174472,0.030339685917462354,home_win
1938,1938-06-09,7,Cuba,Romania,0.4370875851998144,0.0525365346313954,0.5103758801687902,away_win
1938,1938-06-09,8,Germany,Switzerland,0.7630547569340005,0.08224322953236213,0.15470201353363744,home_win
1938,1938-06-12,9,Brazil,Czech Republic,0.6353202485863874,0.058367159435030666,0.30631259197858196,home_win
1938,1938-06-12,10,Cuba,Sweden,0.4646822144883541,0.054916872755931725,0.48040091275571417,away_win
1938,1938-06-12,11,France,Italy,0.10425604523182083,0.16206350036202,0.7336804544061591,away_win
1938,1938-06-12,12,Hungary,Switzerland,0.8531628433945888,0.04295220390566196,0.10388495269974923,home_win
1938,1938-06-14,13,Brazil,Czech Republic,0.6353202485863874,0.058367159435030666,0.30631259197858196,home_win
1938,1938-06-16,14,Brazil,Italy,0.25264411599984504,0.07058157614063675,0.6767743078595182,away_win
1938,1938-06-16,15,Hungary,Sweden,0.8301580587668529,0.09329178303758764,0.0765501581955595,home_win
1938,1938-06-19,16,Brazil,Sweden,0.7816506828053101,0.048415159206487667,0.16993415798820222,home_win
1938,1938-06-19,17,Hungary,Italy,0.4591018762783055,0.15212216163227685,0.38877596208941767,home_win
1950,1950-06-24,0,Brazil,Mexico,0.6586609580913328,0.15953219174641656,0.18180685016225054,home_win
1950,1950-06-25,1,Chile,England,0.17735202874767822,0.10837212366420215,0.7142758475881196,away_win
1950,1950-06-25,2,Italy,Sweden,0.6693448623819608,0.13288709917328057,0.1977680384447586,home_win
1950,1950-06-25,3,Spain,United States,0.9207787192099904,0.04529256881155279,0.03392871197845673,home_win
1950,1950-06-25,4,Switzerland,Serbia,0.27094871007612875,0.09066688336928846,0.6383844065545827,away_win
1950,1950-06-28,5,Brazil,Switzerland,0.9124752026973367,0.049730522548054254,0.037794274754608975,home_win
1950,1950-06-28,6,Mexico,Serbia,0.6554054813207829,0.13194357251952804,0.21265094615968902,home_win
1950,1950-06-29,7,Chile,Spain,0.3454429065634119,0.09654392733621273,0.5580131661003753,away_win
1950,1950-06-29,8,England,United States,0.9382860274229801,0.0398694919020569,0.021844480674963012,home_win
1950,1950-06-29,9,Paraguay,Sweden,0.4856160283088684,0.13306987285614014,0.38131409883499146,home_win
1950,1950-07-01,10,Brazil,Serbia,0.7395713063882875,0.12882266024452418,0.13160603336718826,home_win
1950,1950-07-02,11,Bolivia,Uruguay,0.15769760310649872,0.08627797663211823,0.7560244202613831,away_win
1950,1950-07-02,12,Chile,United States,0.7415448206202739,0.127826269631795,0.13062890974793107,home_win
1950,1950-07-02,13,England,Spain,0.7830659326106146,0.1194115605818829,0.09752250680750252,home_win
1950,1950-07-02,14,Italy,Paraguay,0.7832028632401566,0.10200585120898929,0.11479128555085404,home_win
1950,1950-07-02,15,Mexico,Switzerland,0.5908228556908455,0.06170895861319964,0.3474681856959549,home_win
1950,1950-07-09,16,Brazil,Sweden,0.7955450415611267,0.10077808052301407,0.10367687791585922,home_win
1950,1950-07-09,17,Spain,Uruguay,0.6214929130450947,0.22559822759630938,0.1529088593585959,home_win
1950,1950-07-13,18,Brazil,Spain,0.6485975094766538,0.14596349838539222,0.205438992137954,home_win
1950,1950-07-13,19,Sweden,Uruguay,0.6701160869036938,0.16441794229799336,0.16546597079831274,home_win
1950,1950-07-16,20,Brazil,Uruguay,0.7394879249961337,0.1481765138896972,0.11233556111416912,home_win
1950,1950-07-16,21,Spain,Sweden,0.49523077153013306,0.20258079771072862,0.3021884307591383,home_win
1954,1954-06-16,0,Austria,Scotland,0.6306554581127247,0.1608364558095268,0.20850808607774846,home_win
1954,1954-06-16,1,Brazil,Mexico,0.728407399246262,0.15642118803608093,0.11517141271765707,home_win
1954,1954-06-16,2,Czech Republic,Uruguay,0.2495941743375607,0.18473445818619555,0.5656713674762438,away_win
1954,1954-06-16,3,France,Serbia,0.43616827022527843,0.22130581077021924,0.3425259190045023,home_win
1954,1954-06-17,4,Belgium,England,0.3133330549796505,0.2027251361988444,0.48394180882150506,away_win
1954,1954-06-17,5,Germany,Turkey,0.765947057846364,0.09080552513566463,0.14324741701797145,home_win
1954,1954-06-17,6,Hungary,South Korea,0.691645990187615,0.14295101378785094,0.16540299602453404,home_win
1954,1954-06-17,7,Switzerland,Italy,0.26768511134855283,0.21148152334270592,0.5208333653087412,away_win
1954,1954-06-19,8,Austria,Czech Republic,0.5659841046042395,0.1396426049034623,0.29437329049229816,home_win
1954,1954-06-19,9,Brazil,Serbia,0.5966585367420097,0.16825504851721299,0.23508641474077724,home_win
1954,1954-06-19,10,France,Mexico,0.6039236367918145,0.1529709593347001,0.24310540387348545,home_win
1954,1954-06-19,11,Scotland,Uruguay,0.3775477932422038,0.15019510091513996,0.47225710584265623,away_win
1954,1954-06-20,12,Belgium,Italy,0.28355284235196365,0.15212727499766796,0.5643198826503684,away_win
1954,1954-06-20,13,Germany,Hungary,0.34223140736379887,0.169828273214626,0.4879403194215751,away_win
1954,1954-06-20,14,South Korea,Turkey,0.5559741854667664,0.17686456441879272,0.2671612501144409,home_win
1954,1954-06-20,15,Switzerland,England,0.2794366818582517,0.1617098027722508,0.5588535153694975,away_win
1954,1954-06-23,16,Germany,Turkey,0.765947057846364,0.09080552513566463,0.14324741701797145,home_win
1954,1954-06-23,17,Switzerland,Italy,0.275998349845434,0.20204557177356525,0.5219560783810008,away_win
1954,1954-06-26,18,England,Uruguay,0.5724294185638428,0.1731438934803009,0.2544266879558563,home_win
1954,1954-06-26,19,Switzerland,Austria,0.2894648015499115,0.2052898108959198,0.5052453875541687,away_win
1954,1954-06-27,20,Brazil,Hungary,0.39585692016249685,0.12185126471026701,0.4822918151272361,away_win
1954,1954-06-27,21,Germany,Serbia,0.6041915326685975,0.1677761201891881,0.22803234714221438,home_win
1954,1954-06-30,22,Austria,Germany,0.41958682624638793,0.2102568690593631,0.3701563046942489,home_win
1954,1954-06-30,23,Hungary,Uruguay,0.5639422879840901,0.16018975555048487,0.27586795646542506,home_win
1954,1954-07-03,24,Austria,Uruguay,0.3887539150006486,0.16237921770842048,0.44886686729093095,away_win
1954,1954-07-04,25,Germany,Hungary,0.3380444746626757,0.17070934685198505,0.49124617848533925,away_win
1958,1958-06-08,0,Argentina,Germany,0.7500559370985603,0.1516372021897585,0.09830686071168113,home_win
1958,1958-06-08,1,Austria,Brazil,0.31041463284448884,0.1548719956018926,0.5347133715536185,away_win
1958,1958-06-08,2,Czech Republic,Northern Ireland,0.7417063547289441,0.07473999839857225,0.18355364687248363,home_win
1958,1958-06-08,3,England,Russia,0.6541294553001143,0.12207883778331932,0.2237917069165663,home_win
1958,1958-06-08,4,France,Paraguay,0.6096710057507605,0.1454208961936965,0.24490809805554298,home_win
1958,1958-06-08,5,Hungary,Wales,0.8918932641075104,0.06212744422099948,0.04597929167149014,home_win
1958,1958-06-08,6,Scotland,Serbia,0.34447591470253724,0.24394639599483026,0.41157768930263255,away_win
1958,1958-06-08,7,Sweden,Mexico,0.5177966952323914,0.16686391830444336,0.3153393864631653,home_win
1958,1958-06-11,8,Argentina,Northern Ireland,0.8790446585345615,0.056591339830989684,0.06436400163444878,home_win
1958,1958-06-11,9,Austria,Russia,0.49093185392225225,0.1614907633813988,0.34757738269634897,home_win
1958,1958-06-11,10,Brazil,England,0.543184475397601,0.1365071277769544,0.3203083968254446,home_win
1958,1958-06-11,11,Czech Republic,Germany,0.37852721278288326,0.1518005385458309,0.4696722486712859,away_win
1958,1958-06-11,12,France,Serbia,0.35861489176750183,0.18774467706680298,0.4536404311656952,away_win
1958,1958-06-11,13,Mexico,Wales,0.6822307655049058,0.10864468582984294,0.2091245486652512,home_win
1958,1958-06-11,14,Paraguay,Scotland,0.5279518601872859,0.16743748638499467,0.3046106534277195,home_win
1958,1958-06-12,15,Sweden,Hungary,0.32183895474192364,0.2913326409856272,0.38682840427244913,away_win
1958,1958-06-15,16,Argentina,Czech Republic,0.6937613487243652,0.1773047149181366,0.12893393635749817,home_win
1958,1958-06-15,17,Austria,England,0.2685283422470093,0.13812869787216187,0.5933429598808289,away_win
1958,1958-06-15,18,Brazil,Russia,0.6829117740068368,0.11151665781487995,0.20557156817828323,home_win
1958,1958-06-15,19,France,Scotland,0.6616739433504956,0.16432149218554817,0.17400456446395623,home_win
1958,1958-06-15,20,Germany,Northern Ireland,0.7373910656182626,0.0766907643778736,0.1859181700038637,home_win
1958,1958-06-15,21,Hungary,Mexico,0.8249963872135763,0.1030359982539416,0.0719676145324822,home_win
1958,1958-06-15,22,Paraguay,Serbia,0.25365767449865506,0.12450272868207235,0.6218395968192726,away_win
1958,1958-06-15,23,Sweden,Wales,0.6963325454145318,0.14474128833746708,0.15892616624800113,home_win
1958,1958-06-17,24,Czech Republic,Northern Ireland,0.7417063547289441,0.07473999839857225,0.18355364687248363,home_win
1958,1958-06-17,25,England,Russia,0.6441218496904466,0.12199923105535027,0.23387891925420312,home_win
1958,1958-06-17,26,Hungary,Wales,0.8888376686289038,0.06388345598740339,0.047278875383692805,home_win
1958,1958-06-19,27,Brazil,Wales,0.8825624021983236,0.05907563142134112,0.058361966380335265,home_win
1958,1958-06-19,28,France,Northern Ireland,0.6580433151417476,0.16080851613270467,0.18114816872554765,home_win
1958,1958-06-19,29,Germany,Serbia,0.48456408851498234,0.14190272775437343,0.3735331837306442,home_win
1958,1958-06-19,30,Sweden,Russia,0.39589176761781475,0.16684163113956543,0.4372666012426198,away_win
1958,1958-06-24,31,Brazil,France,0.7614064103155374,0.11358342895532506,0.12501016072913765,home_win
1958,1958-06-24,32,Sweden,Germany,0.48993165821040696,0.2236775689221153,0.28639077286747777,home_win
1958,1958-06-28,33,France,Germany,0.4704645188360446,0.1629812641284435,0.3665542170355119,home_win
1958,1958-06-29,34,Sweden,Brazil,0.1991249233223475,0.18223201281523743,0.6186430638624151,away_win
1962,1962-05-30,0,Argentina,Bulgaria,0.7652069983274266,0.11931835203855001,0.11547464963402337,home_win
1962,1962-05-30,1,Brazil,Mexico,0.7163950373890974,0.12839101979786038,0.15521394281304224,home_win
1962,1962-05-30,2,Chile,Switzerland,0.5034456774078954,0.21571542001194627,0.28083890258015837,home_win
1962,1962-05-30,3,Colombia,Uruguay,0.21025472252801888,0.25358238060526905,0.536162896866712,away_win
1962,1962-05-31,4,Czech Republic,Spain,0.620870622059526,0.13620733605888474,0.2429220418815892,home_win
1962,1962-05-31,5,England,Hungary,0.4686625739533476,0.2125365201394713,0.3188009059071811,home_win
1962,1962-05-31,6,Germany,Italy,0.5027705505903147,0.17190380650615403,0.3253256429035312,home_win
1962,1962-05-31,7,Russia,Serbia,0.628385754150789,0.14744094845171504,0.22417329739749592,home_win
1962,1962-06-02,8,Argentina,England,0.5150052309036255,0.21129941940307617,0.27369534969329834,home_win
1962,1962-06-02,9,Brazil,Czech Republic,0.43040617017727584,0.3331552942646952,0.23643853555802896,home_win
1962,1962-06-02,10,Chile,Italy,0.37855446338653564,0.2230614423751831,0.39838409423828125,away_win
1962,1962-06-02,11,Uruguay,Serbia,0.558830516303495,0.073220761812352,0.36794872188415295,home_win
1962,1962-06-03,12,Bulgaria,Hungary,0.33767221384263674,0.25689805319601455,0.40542973296134865,away_win
1962,1962-06-03,13,Colombia,Russia,0.07832871801549234,0.0532120332668261,0.8684592487176815,away_win
1962,1962-06-03,14,Germany,Switzerland,0.4860743582248688,0.1899476945400238,0.3239779472351074,home_win
1962,1962-06-03,15,Mexico,Spain,0.36003218174076623,0.2277093895587143,0.4122584287005195,away_win
1962,1962-06-06,16,Argentina,Hungary,0.5462472709269958,0.18911676471729488,0.2646359643557093,home_win
1962,1962-06-06,17,Brazil,Spain,0.5591780030604899,0.22870700402121252,0.21211499291829755,home_win
1962,1962-06-06,18,Chile,Germany,0.48316033854307255,0.16650813072211135,0.3503315307348161,home_win
1962,1962-06-06,19,Russia,Uruguay,0.6896068351029331,0.17104683561553305,0.13934632928153382,home_win
1962,1962-06-07,20,Bulgaria,England,0.34513887248726377,0.1866366984451309,0.4682244290676053,away_win
1962,1962-06-07,21,Colombia,Serbia,0.07386036492363977,0.07645268278020184,0.8496869522961584,away_win
1962,1962-06-07,22,Czech Republic,Mexico,0.7701939883068651,0.08595324243639973,0.14385276925673507,home_win
1962,1962-06-07,23,Italy,Switzerland,0.5652062128422793,0.20697800198262925,0.22781578517509146,home_win
1962,1962-06-10,24,Brazil,England,0.4061360238153927,0.297943314971229,0.2959206612133783,home_win
1962,1962-06-10,25,Chile,Russia,0.2552635853619761,0.11697698606653574,0.6277594285714881,away_win
1962,1962-06-10,26,Czech Republic,Hungary,0.579588788139486,0.15780377858292396,0.26260743327759006,home_win
1962,1962-06-10,27,Germany,Serbia,0.4159405467519083,0.1345381865719231,0.44952126667616865,away_win
1962,1962-06-13,28,Chile,Brazil,0.15826050229696173,0.15763603936272683,0.6841034583403114,away_win
1962,1962-06-13,29,Czech Republic,Serbia,0.4409724077365009,0.10717924444721838,0.4518483478162807,away_win
1962,1962-06-16,30,Chile,Serbia,0.31004894241763564,0.14023421913734405,0.5497168384450203,away_win
1962,1962-06-17,31,Brazil,Czech Republic,0.44035170794581496,0.30762303792306894,0.2520252541311161,home_win
1966,1966-07-11,0,England,Uruguay,0.6892349380714796,0.1873449752980834,0.12342008663043702,home_win
1966,1966-07-12,1,Brazil,Bulgaria,0.7592998260155295,0.1303034742221754,0.11039669976229519,home_win
1966,1966-07-12,2,Germany,Switzerland,0.6589120030403137,0.12989424169063568,0.2111937552690506,home_win
1966,1966-07-12,3,North Korea,Russia,0.4406178724949918,0.19831306333282778,0.36106906417218043,home_win
1966,1966-07-13,4,Argentina,Spain,0.4631961951136022,0.2977303310890545,0.23907347379734328,home_win
1966,1966-07-13,5,Chile,Italy,0.3140628244262092,0.1605221879326645,0.5254149876411263,away_win
1966,1966-07-13,6,France,Mexico,0.41893130057640676,0.19980828164865266,0.3812604177749406,home_win
1966,1966-07-13,7,Hungary,Portugal,0.4839920113091462,0.18884836501786917,0.3271596236729846,home_win
1966,1966-07-15,8,Brazil,Hungary,0.5632569705954645,0.20180622932603615,0.23493680007849932,home_win
1966,1966-07-15,9,Chile,North Korea,0.39603827583903894,0.17339858929510682,0.43056313486585424,away_win
1966,1966-07-15,10,France,Uruguay,0.2583842239024606,0.192653787245545,0.5489619888519944,away_win
1966,1966-07-15,11,Spain,Switzerland,0.6966217056420191,0.16307642812913017,0.14030186622885069,home_win
1966,1966-07-16,12,Argentina,Germany,0.2664044459699922,0.23356677243759078,0.500028781592417,away_win
1966,1966-07-16,13,Bulgaria,Portugal,0.45964333174486943,0.14097008949339923,0.39938657876173134,home_win
1966,1966-07-16,14,England,Mexico,0.6119433732620384,0.23416222980860218,0.15389439692935938,home_win
1966,1966-07-16,15,Italy,Russia,0.45420702615071795,0.24828417229228955,0.2975088015569925,home_win
1966,1966-07-19,16,Argentina,Switzerland,0.6515357702055115,0.19918798213076697,0.14927624766372158,home_win
1966,1966-07-19,17,Brazil,Portugal,0.6019013017699316,0.16851522279553446,0.2295834754345339,home_win
1966,1966-07-19,18,Italy,North Korea,0.7464048210799334,0.1132029659062403,0.1403922130138262,home_win
1966,1966-07-19,19,Mexico,Uruguay,0.530134276453682,0.15504837498212978,0.31481734856418814,home_win
1966,1966-07-20,20,Bulgaria,Hungary,0.31458803542572206,0.24863566087729244,0.4367763036969855,away_win
1966,1966-07-20,21,Chile,Russia,0.401254379824065,0.1868232301964301,0.4119223899795049,away_win
1966,1966-07-20,22,England,France,0.673526306538206,0.1682567347135106,0.15821695874828345,home_win
1966,1966-07-20,23,Germany,Spain,0.5391802111390201,0.1982675314207743,0.26255225744020555,home_win
1966,1966-07-23,24,England,Argentina,0.49370819330215454,0.32874512672424316,0.1775466799736023,home_win
1966,1966-07-23,25,Germany,Uruguay,0.6115751539874891,0.14564593787398655,0.24277890813852435,home_win
1966,1966-07-23,26,Hungary,Russia,0.43374376842761386,0.1650480156384704,0.40120821593391576,home_win
1966,1966-07-23,27,North Korea,Portugal,0.5945698530291043,0.1879863114955081,0.21744383547538765,home_win
1966,1966-07-25,28,Germany,Russia,0.41096786807621116,0.1330078035738556,0.45602432834993323,away_win
1966,1966-07-26,29,England,Portugal,0.6096881031990051,0.21627475321292877,0.1740371435880661,home_win
1966,1966-07-28,30,Portugal,Russia,0.33982830226933053,0.2694148042972444,0.390756893433425,away_win
1966,1966-07-30,31,England,Germany,0.4950047021733486,0.38016416058555846,0.12483113724109296,home_win
1970,1970-05-31,0,Mexico,Russia,0.37538135051727295,0.32286736369132996,0.3017512857913971,home_win
1970,1970-06-02,1,Bulgaria,Peru,0.6485973789869958,0.18468301548609184,0.16671960552691237,home_win
1970,1970-06-02,2,England,Romania,0.6382338905597643,0.22976740852344918,0.13199870091678648,home_win
1970,1970-06-02,3,Israel,Uruguay,0.23230204332324927,0.11253298986752316,0.6551649668092275,away_win
1970,1970-06-03,4,Belgium,El Salvador,0.6487270980314671,0.1431914653296152,0.20808143663891773,home_win
1970,1970-06-03,5,Brazil,Czech Republic,0.48479964516161284,0.27419213686252253,0.2410082179758646,home_win
1970,1970-06-03,6,Germany,Morocco,0.7506346218382511,0.16083438934138997,0.08853098882035894,home_win
1970,1970-06-03,7,Italy,Sweden,0.6018472730562904,0.1376168090815303,0.26053591786217933,home_win
1970,1970-06-06,8,Belgium,Russia,0.19236108374057587,0.14133302656809946,0.6663058896913246,away_win
1970,1970-06-06,9,Czech Republic,Romania,0.6478690505027771,0.16194100677967072,0.19018994271755219,home_win
1970,1970-06-06,10,Italy,Uruguay,0.5972866415977478,0.16005270183086395,0.24266065657138824,home_win
1970,1970-06-06,11,Morocco,Peru,0.4899436454449734,0.20191573509197244,0.3081406194630542,home_win
1970,1970-06-07,12,Brazil,England,0.3642419197703552,0.17716554863247566,0.4585925315971691,away_win
1970,1970-06-07,13,Bulgaria,Germany,0.25338307400618604,0.14414061820716587,0.6024763077866481,away_win
1970,1970-06-07,14,Israel,Sweden,0.3069919256272338,0.11765154845560943,0.5753565259171568,away_win
1970,1970-06-07,15,Mexico,El Salvador,0.8200996334828519,0.1125580419773301,0.06734232453981806,home_win
1970,1970-06-10,16,Brazil,Romania,0.6442188236582981,0.1515543668535729,0.20422680948812905,home_win
1970,1970-06-10,17,El Salvador,Russia,0.12284553417103095,0.16464350118170681,0.7125109646472623,away_win
1970,1970-06-10,18,Germany,Peru,0.6753128666384091,0.1767962101579277,0.14789092320366318,home_win
1970,1970-06-10,19,Sweden,Uruguay,0.3314755012314841,0.16417514032386452,0.5043493584446513,away_win
1970,1970-06-11,20,Bulgaria,Morocco,0.4742084514231749,0.18552850463283813,0.34026304394398693,home_win
1970,1970-06-11,21,Czech Republic,England,0.25327986856221957,0.13440941474451742,0.612310716693263,away_win
1970,1970-06-11,22,Israel,Italy,0.25445002696588676,0.1339478959731444,0.6116020770609688,away_win
1970,1970-06-11,23,Mexico,Belgium,0.5772984027862549,0.2542109191417694,0.1684906780719757,home_win
1970,1970-06-14,24,Brazil,Peru,0.643332839012146,0.17925085127353668,0.17741630971431732,home_win
1970,1970-06-14,25,England,Germany,0.6168561302040757,0.1843652791813636,0.19877859061456066,home_win
1970,1970-06-14,26,Mexico,Italy,0.290495902299881,0.2503652572631836,0.4591388404369354,away_win
1970,1970-06-14,27,Russia,Uruguay,0.671721448425629,0.17898125679818902,0.14929729477618195,home_win
1970,1970-06-17,28,Brazil,Uruguay,0.6062698364257812,0.17846795916557312,0.21526220440864563,home_win
1970,1970-06-17,29,Germany,Italy,0.42165374755859375,0.2218843698501587,0.35646188259124756,home_win
1970,1970-06-20,30,Germany,Uruguay,0.6295427773824748,0.17029615000331624,0.20016107261420896,home_win
1970,1970-06-21,31,Brazil,Italy,0.44602597746136885,0.18854812434845608,0.36542589819017507,home_win
1974,1974-06-13,0,Brazil,Serbia,0.5697288767872248,0.23938479599586707,0.19088632721690807,home_win
1974,1974-06-14,1,DR Congo,Scotland,0.5761764049530029,0.17280903458595276,0.2510145604610443,home_win
1974,1974-06-14,2,East Germany,Australia,0.5928219976180197,0.24759306765815414,0.1595849347238262,home_win
1974,1974-06-14,3,Germany,Chile,0.7109775927371504,0.1994720488944039,0.08955035836844569,home_win
1974,1974-06-15,4,Italy,Haiti,0.7519578281644148,0.13786874608793298,0.11017342574765215,home_win
1974,1974-06-15,5,Poland,Argentina,0.4145834147930145,0.24374240636825562,0.34167417883872986,home_win
1974,1974-06-15,6,Sweden,Bulgaria,0.31251436471939087,0.25438252091407776,0.43310311436653137,away_win
1974,1974-06-15,7,Uruguay,Netherlands,0.38228995879188366,0.2062320766047205,0.41147796460339586,away_win
1974,1974-06-18,8,Chile,East Germany,0.2991476476700516,0.1994511366217651,0.5014012157081833,away_win
